Bandstructure_0@BandasGB3E.hdf5

+------------------------------------------------------------------------------+
| Bandstructure Report                                                         |
| ---------------------------------------------------------------------------- |
| Fermi level = -3.509596e+00                                                  |
| Unit = eV                                                                    |
| ---------------------------------------------------------------------------- |
| Route:                                                                       |
|    Fractional       Cartesian (1/Angstrom)                                   |
| G  [0  , 0  , 0  ]  [0.0000, 0.0000, 0.0000]  x = 0.0000e+00                 |
| Z  [0  , 0  , 1/2]  [0.0000, 0.0000, 0.5110]  x = 1.0000e+00                 |
|                                                                              |
+------------------------------------------------------------------------------+

# Band 0
x           Energy / eV  Fractional k-point
2.0000e-01  -6.0907e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0750e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -6.0701e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -6.0656e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -6.0582e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -6.0588e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -6.0582e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -6.0595e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -6.0381e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -6.0077e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.9678e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.9848e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.9502e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.9050e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.9056e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.9042e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.9057e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 55
x           Energy / eV  Fractional k-point
0.0000e+00  -6.1049e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -6.1035e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -6.0994e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -6.0927e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -6.0838e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0738e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -6.0619e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -6.0516e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -6.0545e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -6.0254e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -6.0035e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -6.0005e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -6.0078e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.9527e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.9129e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8945e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8961e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.8946e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.9002e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.8674e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.8549e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 56
x           Energy / eV  Fractional k-point
0.0000e+00  -6.0622e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -6.0648e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -6.0678e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -6.0709e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -6.0731e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0716e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -6.0566e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -6.0485e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -6.0413e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -6.0217e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -6.0017e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.9778e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.9545e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.9464e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.9122e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8908e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8898e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.8753e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.8578e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.8534e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.8528e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 57
x           Energy / eV  Fractional k-point
0.0000e+00  -6.0615e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -6.0579e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -6.0518e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -6.0427e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -6.0303e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0144e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -6.0211e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -6.0223e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -6.0036e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.9803e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.9566e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.9366e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.9328e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.9327e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8949e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8871e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8789e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.8665e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.8394e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.8372e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.8364e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 58
x           Energy / eV  Fractional k-point
0.0000e+00  -6.0387e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -6.0371e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -6.0325e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -6.0251e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -6.0152e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0087e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.9955e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.9762e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.9611e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.9507e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.9407e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.9259e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.9126e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.9030e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8862e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8437e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8427e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.8419e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.8297e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.8320e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.8311e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 59
x           Energy / eV  Fractional k-point
0.0000e+00  -5.9710e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.9718e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.9741e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.9828e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.9953e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -6.0032e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.9893e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.9753e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.9558e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.9388e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.9304e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.9216e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.9086e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.8942e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8706e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8395e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8131e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.8230e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.8175e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.7883e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.7839e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 60
x           Energy / eV  Fractional k-point
0.0000e+00  -5.9628e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.9653e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.9724e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.9774e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.9812e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.9840e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.9835e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.9729e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.9527e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.9209e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.8874e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.8803e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.8809e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.8620e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8351e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8188e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8121e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.7984e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.7878e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.7724e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.7672e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 61
x           Energy / eV  Fractional k-point
0.0000e+00  -5.9164e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.9170e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.9189e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.9218e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.9252e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.9287e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.9313e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.9320e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.9279e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.9122e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.8710e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.8610e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.8378e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.8272e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8311e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8014e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.8093e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.7926e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.7787e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.7701e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.7613e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 62
x           Energy / eV  Fractional k-point
0.0000e+00  -5.8391e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.8369e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.8369e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.8427e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.8500e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.8582e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.8659e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.8707e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.8680e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.8512e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.8621e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.8100e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.8033e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.8149e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.8215e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.8005e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.7565e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.7287e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.7110e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.7007e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.6973e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 63
x           Energy / eV  Fractional k-point
0.0000e+00  -5.8320e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.8333e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.8306e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.8206e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.8070e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.7902e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.7712e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.7887e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.8141e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.8389e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.8207e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.7984e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.7607e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.7714e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.7865e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.7885e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.7121e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.6386e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.6003e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.6063e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.6084e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 64
x           Energy / eV  Fractional k-point
0.0000e+00  -5.8021e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.7994e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.7918e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.7800e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.7650e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.7478e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.7616e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.7468e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.7216e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.7133e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.7304e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.7473e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.7586e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.7582e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.7336e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.6902e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.6291e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.5912e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.5843e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.5572e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.5502e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 65
x           Energy / eV  Fractional k-point
0.0000e+00  -5.6528e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.6577e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.6710e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.6901e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.7126e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.7369e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.7284e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.7080e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.6906e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.7053e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.7267e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.7360e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.7355e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.6665e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.5933e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.5665e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.5797e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.5628e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.5193e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.5033e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.4957e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 66
x           Energy / eV  Fractional k-point
0.0000e+00  -5.5661e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.5698e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.5799e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.5941e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.6106e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.6283e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.6466e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.6667e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.6867e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.7009e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.7187e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.7211e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.6744e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.6117e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.5773e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.5613e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.5470e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.5338e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.5052e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.4723e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.4743e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 67
x           Energy / eV  Fractional k-point
0.0000e+00  -5.5471e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.5506e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.5604e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.5752e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.5937e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.6151e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
3.0000e-01  -5.6395e+00   [0.0000e+00, 0.0000e+00, 1.5000e-01]
3.5000e-01  -5.6633e+00   [0.0000e+00, 0.0000e+00, 1.7500e-01]
4.0000e-01  -5.6828e+00   [0.0000e+00, 0.0000e+00, 2.0000e-01]
4.5000e-01  -5.6942e+00   [0.0000e+00, 0.0000e+00, 2.2500e-01]
5.0000e-01  -5.6664e+00   [0.0000e+00, 0.0000e+00, 2.5000e-01]
5.5000e-01  -5.6396e+00   [0.0000e+00, 0.0000e+00, 2.7500e-01]
6.0000e-01  -5.6159e+00   [0.0000e+00, 0.0000e+00, 3.0000e-01]
6.5000e-01  -5.5953e+00   [0.0000e+00, 0.0000e+00, 3.2500e-01]
7.0000e-01  -5.5532e+00   [0.0000e+00, 0.0000e+00, 3.5000e-01]
7.5000e-01  -5.5219e+00   [0.0000e+00, 0.0000e+00, 3.7500e-01]
8.0000e-01  -5.4770e+00   [0.0000e+00, 0.0000e+00, 4.0000e-01]
8.5000e-01  -5.4637e+00   [0.0000e+00, 0.0000e+00, 4.2500e-01]
9.0000e-01  -5.4674e+00   [0.0000e+00, 0.0000e+00, 4.5000e-01]
9.5000e-01  -5.4661e+00   [0.0000e+00, 0.0000e+00, 4.7500e-01]
1.0000e+00  -5.4523e+00   [0.0000e+00, 0.0000e+00, 5.0000e-01]

# Band 68
x           Energy / eV  Fractional k-point
0.0000e+00  -5.5118e+00   [0.0000e+00, 0.0000e+00, 0.0000e+00]
5.0000e-02  -5.5193e+00   [0.0000e+00, 0.0000e+00, 2.5000e-02]
1.0000e-01  -5.5377e+00   [0.0000e+00, 0.0000e+00, 5.0000e-02]
1.5000e-01  -5.5609e+00   [0.0000e+00, 0.0000e+00, 7.5000e-02]
2.0000e-01  -5.5861e+00   [0.0000e+00, 0.0000e+00, 1.0000e-01]
2.5000e-01  -5.6115e+00   [0.0000e+00, 0.0000e+00, 1.2500e-01]
